ra_1,dec_1,z_noqso,ssfr_mean_1,age_1,age_mean_1,ssfr_1,z_sf_1,z_1,specobjid_sf,Column1,logMass,logMass_err,logMass_min,logMass_max,objid,ra_2,dec_2,raErr,decErr,zph,zphErr,clean,u,g,r,i,z_2,u_err,g_err,r_err,i_err,z_err,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,bestobjid,ra_spec,dec_spec,zsp,zspErr,veldisp,veldisperr,subclass,instrument,survey,programname,class,ssfr_mean_2,age_2,age_mean_2,ssfr_2,z_sf_2,specObjID,Separation
356.53625,0.99411702,0,-5.53689464233181,8.75730514526367,9.27347759352471,-3.82024049758911,0.0956675,0.0956675,1731723991074236416,0,10.2789252963424,0.0280690575426264,10.2906871235904,10.3380098121306,1237663278463123647,356.536268964487,0.994124044699466,0.00884507165680854,0.00716593202872671,0.11715,0.016484,1,21.76636,19.43125,18.56844,18.1096,17.89095,0.1415924,0.01464278,0.009961192,0.01072629,0.02571221,0.1293555,0.100793,0.0697281,0.05181545,0.03854118,1237663278463123647,356.53625,0.99411702,0.0956675,3.082966E-05,122.5882,12.3318,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.07279569521233957
356.36913,0.255025,0,-1.17758259460691,4.75743627548218,5.78484306239374,-1.01124465465546,0.2782647,0.2782647,1731732512289351680,0,11.0943145390179,0.0591787807520367,11.0320587817525,11.1458586816522,1237666408440857034,356.369120071248,0.255033113529416,0.0285590366110431,0.0333932079214392,0.302386,0.045863,1,21.37199,20.12235,19.1506,18.72049,18.13084,0.2123008,0.0363224,0.02159401,0.02061122,0.06769694,0.1196624,0.09324013,0.0645031,0.04793271,0.03565313,1237666408440857034,356.36913,0.255025,0.2782647,2.217027E-05,129.8782,48.7429,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.04615973890332718
356.74612,0.57563299,0,-1.9477810199306,9.4082555770874,8.55029221825341,-1.88875377178192,0.09738946,0.09738946,1731739109359118336,0,10.5069456105842,0.0377669591147635,10.4321963314101,10.5078899254227,1237663277926318294,356.74611224795,0.575621840584556,0.00860493061306527,0.00707228374588423,0.176836,0.028887,1,20.52698,19.25352,18.34021,17.90482,17.61169,0.08410122,0.01365713,0.009209413,0.009650005,0.0223942,0.1266774,0.09870616,0.06828446,0.05074267,0.03774323,1237663277926318294,356.74612,0.57563299,0.09738946,2.618628E-05,109.7925,8.320225,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.04888551844091527
355.27439,-0.500468,0,-1.25925446086921,5.87533092498779,6.54915024675855,-1.19325983524323,0.1664923,0.1664923,1674263788737554432,0,11.0766831841849,0.0440159317802659,11.0567618609862,11.1413103763148,1237666407366590682,355.274364789576,-0.50046740837048,0.0176276291713884,0.0213185423432798,0.160701,0.022848,1,19.16332,18.64677,17.74821,17.35836,17.05116,0.1667549,0.01606768,0.01196301,0.011814,0.03113338,0.1327169,0.1034121,0.07154004,0.05316191,0.03954269,1237666407366590682,355.27439,-0.500468,0.1664923,3.087861E-05,151.8221,18.57516,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09077905313624564
355.25394,-0.002048,0,-15.1496819363623,5.49120616912842,6.49839455302839,-6.92428207397461,0.5393869,0.5393869,1674268186784065536,0,11.9468106439081,0.0816022356662419,12.0118015108556,12.1754615694486,1237657190903120086,355.253950186975,-0.00205540787350818,0.0465944628589544,0.0288042641218816,0.572539,0.025306,1,25.57751,22.26992,20.0773,19.00971,18.73908,0.7195869,0.1580136,0.04480664,0.02202394,0.07431804,0.127252,0.09915391,0.06859422,0.05097286,0.03791444,1237657190903120086,355.25394,-0.002048,0.5393869,0.0001015197,333.5334,40.08779,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.04534443289426319
354.77991,-0.510952,0,-2.48901930808996,7.51223564147949,8.13245718619705,-2.36754274368286,0.1974996,0.1974996,1674286878481737728,0,11.4242233669568,0.0384226852075886,11.3948695270885,11.4692146085744,1237666407366394016,354.779894052802,-0.510958262961084,0.00676029223418734,0.0103044272846618,0.185594,0.010112,1,19.37051,19.13728,17.77542,17.32061,16.9037,0.1537468,0.01428109,0.007834933,0.007188788,0.01526329,0.1501285,0.1169791,0.08092563,0.06013642,0.04473045,1237666407366394016,354.77991,-0.510952,0.1974996,3.021505E-05,189.9681,10.58657,BROADLINE,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.06167647719182026
354.899,0.252069,0,-1.08134058985648,5.26003503799438,5.95271771468574,-0.971802473068237,0.1867947,0.1867947,1674322062853826560,0,11.0758457488958,0.0348132064089672,11.0135645596093,11.0846738735977,1237666408440201299,354.899000573637,0.252054571918533,0.0130913954913688,0.0131763914210703,0.18011,0.027329,1,20.07835,18.92884,18.13687,17.70234,17.41747,0.0945154,0.01388994,0.01073066,0.01007624,0.02893502,0.1517114,0.1182125,0.08177886,0.06077046,0.04520205,1237666408440201299,354.899,0.252069,0.1867947,1.169505E-05,103.3606,15.39351,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.05198212864755389
355.03001,0.636594,0,-1.11457101999342,5.69453907012939,6.33457969927575,-1.01098895072937,0.140918,0.140918,1674331133824755712,0,10.4338800253287,0.0402685740422163,10.4340278683753,10.5034345032154,1237657191976796593,355.030054370035,0.636588008976762,0.0447530933797042,0.0411326116111738,0.118334,0.036873,1,19.95573,18.9768,18.37843,18.04841,17.85846,0.1135475,0.0183535,0.01605866,0.01862378,0.06088395,0.1422743,0.1108592,0.07669188,0.05699029,0.0423903,1237657191976796593,355.03001,0.636594,0.140918,1.637819E-05,112.49,31.97124,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.16117185723936525
356.52861,0.891076,0,-1.4099291116165,8.59920978546143,8.10839895621462,-1.39691913127899,0.03369317,0.03369317,1674381986237540352,0,8.669982515668,0.0692849283578634,8.58304958781407,8.69784531246725,1237663278463123497,356.528523249977,0.891091554594139,0.0631555714921822,0.0547419627927468,0.511035,0.198068,1,22.33189,21.24227,20.83538,20.13073,19.5995,0.5998093,0.06655408,0.09114452,0.04895911,0.1146005,0.1267693,0.09877782,0.06833404,0.05077951,0.03777063,1237663278463123497,356.52861,0.891076,0.03369317,5.617573E-06,441.0511,170.5606,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.3172433852435614
356.69437,-0.764277,0,-13.9795055165812,7.0644359588623,7.0693698924591,-4.15087652206421,0.4478031,0.4478031,1675419375475124224,0,11.8182237229828,0.0761965636569322,11.8182237229828,11.9636349054918,1237663783122174109,356.694340004167,-0.764266483645248,0.0248991882920818,0.0255564600770796,0.472783,0.019311,1,23.84323,21.94799,19.78506,18.92211,18.49275,1.635376,0.1713485,0.03853519,0.02398907,0.05945163,0.1618337,0.1260997,0.0872352,0.0648251,0.04821796,1237663783122174109,356.69437,-0.764277,0.4478031,0.0002024403,488.6041,127.0882,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.11442018985143435
356.15753,0.177964,0,-1.09649196087175,6.58355951309204,6.58355954501503,-1.09648907184601,0.02310032,0.02310032,1675434493760006144,0,8.38579277559273,0.0248444103643031,8.38579277559273,8.38579277559273,1237663784195719263,356.157620541788,0.177922300768429,0.0993856447661785,0.0233737924341628,0.111369,0.104174,0,19.87493,19.16136,18.87772,18.7861,18.8333,0.04911592,0.01360325,0.02130977,0.02515792,0.08848527,0.1233444,0.09610913,0.06648785,0.0494076,0.03675018,1237663784195719263,356.15753,0.177964,0.02310032,6.180353E-06,555.9486,73.25896,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.3588563030192164
357.22003,0.753019,0,-12.0818665497257,7.96647310256958,6.87599358222391,-6.61629199981689,0.5066821,0.5066821,1675455934236747776,0,11.9730884981571,0.0704712895884701,11.9552009858107,12.0756884046783,1237657191977714324,357.220046501253,0.753040785086415,0.0406279935583751,0.0460138128838764,0.508965,0.018996,1,20.60255,20.86309,19.51554,18.65125,18.09286,0.7647415,0.08245693,0.03769282,0.02173062,0.04808467,0.102503,0.07986963,0.05525344,0.04105923,0.03054052,1237657191977714324,357.22003,0.753019,0.5066821,0.0001448271,212.5547,28.81947,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09838176987015874
355.5481,-0.953602,0,-1.77434864574378,6.23692893981934,5.61911006138749,-1.61021256446838,0.5295889,0.5295889,1674237400458487808,0,12.1140774477753,0.0868032938084475,11.8897846455238,12.0605782269225,1237656906353148331,355.548107820455,-0.95360501455148,0.0465265812981599,0.0454592717167511,0.527728,0.032564,1,21.04478,20.86691,20.06446,19.0153,18.23545,0.3251981,0.09451763,0.03943361,0.02652422,0.07321222,0.1152351,0.08979045,0.06211662,0.0461593,0.03433404,1237656906353148331,355.5481,-0.953602,0.5295889,0.0001785797,156.9284,40.49011,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.03016922375005092
354.91012,-0.289022,0,-1.14423283207483,6.13574314117432,6.74173327031281,-1.05661308765411,0.09052823,0.09052823,1674278907022436352,0,10.3965177303907,0.0687827995187832,10.4114645430471,10.5297614756708,1237663783658258532,354.910052387363,-0.288911558790446,0.0711005087141173,0.0742521347268575,-9999.0,-9999.0,0,20.98883,19.16587,21.82718,16.99949,22.82705,0.3191427,0.03680583,0.210583,0.02772174,0.7776123,0.1495098,0.116497,0.0805921,0.05988857,0.04454609,1237663783658258532,354.91012,-0.289022,0.09052823,1.028899E-05,850,-3,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.4661772481518243
355.61232,0.543218,0,-1.05435068827429,5.80527782440186,5.99892503182288,-1.04627871513367,0.09721498,0.09721498,1674352299423590400,0,10.0154220615305,0.0354805860920121,10.0154220615305,10.0699315663011,1237663277925859632,355.61230902167,0.543216488925227,0.0556779955471646,0.039052461512509,0.121864,0.033697,1,19.05074,18.71273,18.26683,17.93322,17.85011,0.07826816,0.01755373,0.01498473,0.01872021,0.06722451,0.1023205,0.07972746,0.05515508,0.04098614,0.03048616,1237663277925859632,355.61232,0.543218,0.09721498,8.417202E-06,51.57942,26.16455,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.03989284791582878
355.68832,0.890048,0,-12.5697058629484,7.13468647003174,6.91409535864545,-33.0,0.4689472,0.4689472,1674361095516612608,0,11.8852689784921,0.0699553046465572,11.8504322373594,11.9809988148734,1237663278462730851,355.688316546315,0.890068784634452,0.0246470666128268,0.0252055130028284,0.474759,0.02079,1,23.11944,21.6979,19.62007,18.81639,18.1581,0.7841963,0.08257398,0.02639004,0.02049327,0.04789477,0.1309032,0.1019989,0.07056233,0.05243538,0.03900229,1237663278462730851,355.68832,0.890048,0.4689472,0.000128082,309.8529,41.85242,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07585039314999276
356.45053,0.536247,0,-2.94376615208053,6.86202621459961,6.1645634185959,-2.19765710830688,0.4676947,0.4676947,1674385284772423680,0,11.6748492780351,0.0902750070202386,11.5860146950542,11.7566282715134,1237663277926187766,356.450492064255,0.536221793693808,0.0319249712431591,0.026346750892153,0.509206,0.036952,1,22.7953,21.76594,20.3592,19.29082,18.97965,0.552588,0.1301385,0.03655379,0.02820526,0.075584,0.1106709,0.08623399,0.05965627,0.044331,0.03297412,1237663277926187766,356.45053,0.536247,0.4676947,0.0001200318,205.9641,35.48553,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.16396221912237174
357.02692,0.815604,0,-4.94606508486571,5.19558668136597,5.50539029654859,-3.59031319618225,0.5407746,0.5407746,1675459507649538048,0,11.7551549541819,0.0857097257982441,11.7982017469175,11.9553744510085,1237657191977648698,357.02696460277,0.815612922990451,0.0294699657523506,0.0256975554804708,0.484809,0.01981,1,21.54061,21.68246,19.79528,18.9735,18.5989,0.9480811,0.08868047,0.03324527,0.02206703,0.04982749,0.1061994,0.08274983,0.05724595,0.04253988,0.03164185,1237657191977648698,357.02692,0.815604,0.5407746,0.0001386871,83.05871,47.27401,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.1637356521873721
356.74515,0.83474828,0,-15.6059728251239,6.73473358154297,7.65060772638005,-6.8253345489502,0.4046694,0.4046694,1731725365463771136,0,11.8342553779416,0.0554217481258738,11.8452018169237,11.9450455809169,1237657191977517662,356.7451691491,0.834745552496687,0.0197144886661824,0.0228428165901456,0.412627,0.026701,1,25.03946,20.6899,19.11133,18.44635,17.9805,0.6895915,0.06285777,0.0213481,0.01807088,0.03934059,0.1131434,0.08816054,0.06098905,0.0453214,0.0337108,1237657191977517662,356.74515,0.83474828,0.4046694,9.254648E-05,281.6524,32.4543,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.06962529155361073
356.48424,0.74274802,0,-1.09761663443731,5.26003503799438,5.99088669019595,-0.969538688659668,0.1836939,0.1836939,1731743232527722496,0,10.5441898879187,0.0475699529490766,10.4944473558537,10.5799689386974,1237657191977386767,356.484251175877,0.742731235732066,0.0422288051231959,0.0689624590324693,0.151439,0.044868,1,20.99395,19.68228,18.9294,18.64159,18.29446,0.1444009,0.02426867,0.02008129,0.02150402,0.05469593,0.1225188,0.09546581,0.0660428,0.04907688,0.03650418,1237657191977386767,356.48424,0.74274802,0.1836939,1.366257E-05,83.55158,25.0321,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.0725907564619085
357.29695,0.83024901,0,-1.53764225143537,7.22694778442383,7.53852338764499,-1.67278635501862,0.1119694,0.1119694,1731748180330047488,0,9.94610265853634,0.0553528760187264,9.95182895535108,10.0525845116099,1237657191977779243,357.296917687387,0.83028160221115,0.0190984559219113,0.0295618621400685,0.148587,0.05278,1,22.62647,20.32752,19.52157,19.14444,19.01358,0.4995823,0.02579555,0.01916633,0.02062999,0.07736427,0.1133951,0.08835665,0.06112472,0.04542222,0.03378579,1237657191977779243,357.29695,0.83024901,0.1119694,1.503173E-05,109.9579,16.84397,STARFORMING,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.16521364302371488
357.16598,0.089574,0,-13.0342079280588,6.96287631988525,6.36606508658135,-15.5171356201172,0.5624742,0.5624742,1675394086707685376,0,11.9142435448409,0.0879881136507876,11.8927879368977,12.0557143032185,1237663784196178317,357.165977714683,0.0895680812391279,0.0425789931414513,0.0361783381026637,0.566243,0.030227,1,25.44305,21.77481,20.3558,19.21106,18.59879,0.6855589,0.1537144,0.06162525,0.02708861,0.06622937,0.122374,0.09535298,0.06596475,0.04901888,0.03646104,1237663784196178317,357.16598,0.089574,0.5624742,0.0002220641,212.8562,43.53036,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.022840685478430725
356.2443,-0.256932,0,-1.04401900106477,5.69453907012939,5.91046577487483,-1.01479029655457,0.1168189,0.1168189,1675426797178611712,0,9.78571974250985,0.0505733757629486,9.76543157480424,9.84146142626664,1237663783658848596,356.244296157238,-0.256965182533608,0.101330321949348,0.0286990949290065,0.080844,0.031491,0,20.90252,19.3567,19.01575,19.06633,18.70998,0.1910872,0.02717977,0.02980041,0.03081495,0.1011558,0.1675546,0.1305574,0.090319,0.0671167,0.04992249,1237663783658848596,356.2443,-0.256932,0.1168189,1.314909E-05,850,-3,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.12025546927177937
356.92198,-0.13087399,0,-1.14949831125212,6.13574314117432,6.77595823825175,-1.05832493305206,0.07049053,0.07049053,1731710522056796160,0,9.73025660966733,0.0481757304393994,9.71119332631323,9.79010037130518,1237657190903841075,356.922000213106,-0.130896836816738,0.0459537192731991,0.0561545688906882,0.093488,0.02865,1,19.84575,18.87694,18.41552,18.18047,17.81432,0.1073396,0.0205454,0.01745968,0.02404996,0.05861806,0.1443833,0.1125025,0.07782869,0.05783506,0.04301866,1237657190903841075,356.92198,-0.13087399,0.07049053,1.773528E-05,76.41936,26.25333,STARFORMING,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.10981738231438086
356.59042,-0.233923,0,-1.85119785079188,7.06894540786743,7.19453909047267,-1.89322245121002,0.2410252,0.2410252,1731718493516097536,0,11.2576356640937,0.0613214722660035,11.2076439241645,11.3332617022393,1237663783659045080,356.590449892228,-0.233912403913816,0.0114886550460284,0.013773765925475,0.227447,0.028849,1,19.94532,19.6967,18.6627,18.23029,17.84607,0.1865,0.02794091,0.01497552,0.01331028,0.0362188,0.174183,0.1357222,0.09389202,0.06977183,0.05189743,1237663783659045080,356.59042,-0.233923,0.2410252,4.170088E-05,114.0193,16.63421,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.1141720827674884
356.99692,1.062305,0,-12.8516149071745,7.72932147979736,8.77255942293944,-4.53061771392822,0.2465228,0.2465228,1731735261068421120,0,11.085951659862,0.070436112098512,11.042809840783,11.1772141345361,1237656909038092997,356.996928222416,1.06230362604619,0.0249377653545754,0.0262471481007449,0.320541,0.033829,1,24.07506,20.84513,19.33045,18.96353,18.17898,0.9967642,0.0607094,0.02658007,0.02824977,0.0658193,0.1023866,0.07977898,0.05519073,0.04101262,0.03050586,1237656909038092997,356.99692,1.062305,0.2465228,7.537384E-05,160.3554,25.5274,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.030006088591975563
356.94906,1.0539761,0,-1.20971190482852,7.03789520263672,6.88437665392486,-1.13720631599426,0.09279981,0.09279981,1731738009847490560,0,9.897729944178,0.047556889504442,9.85308705050988,9.93990246328914,1237656909038092615,356.949087883253,1.05396550201098,0.0276618228114306,0.0188399138634724,0.148077,0.038578,1,21.38885,20.01825,19.34689,18.94812,18.64112,0.1983426,0.02084064,0.01750476,0.01870856,0.06451947,0.1026933,0.08001791,0.05535602,0.04113545,0.03059722,1237656909038092615,356.94906,1.0539761,0.09279981,8.305569E-06,48.86225,21.13789,STARBURST,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.10736996919201573
357.21306,0.96931398,0,-1.16097582295996,6.13574314117432,6.64970373597081,-1.05447793006897,0.09347295,0.09347295,1731747905452140544,0,9.74261482271509,0.0547505113209271,9.74109562633502,9.83802417374461,1237663278463386227,357.213055121982,0.969315164574395,0.0559213121598401,0.0408779442136961,0.135695,0.035001,1,19.77229,19.57145,19.06772,18.80172,18.31547,0.1582779,0.02447757,0.02589127,0.02687413,0.07804042,0.1083284,0.08440875,0.05839359,0.04339269,0.03227619,1237663278463386227,357.21306,0.96931398,0.09347295,1.401946E-05,60.24002,41.10002,STARFORMING,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.018068796381463362
355.60973,0.48547,0,-1.79725791871156,8.18727207183838,8.2603149832708,-1.72162699699402,0.1342865,0.1342865,1674350100400334848,0,11.1439004426146,0.0292284747922095,11.1143828423595,11.1610777772482,1237663277925859467,355.609707324752,0.485449066122972,0.0227808611378846,0.0251302016960949,0.14748,0.030676,1,21.22258,19.06749,18.15426,17.55525,17.18171,0.2684246,0.02428672,0.01394467,0.0131828,0.0337996,0.09973883,0.07771582,0.05376345,0.039952,0.02971695,1237663277925859467,355.60973,0.48547,0.1342865,1.596445E-05,135.2891,21.52261,AGN,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.11109702479887835
356.05666,0.509782,0,-1.0195479639473,5.69453907012939,5.74885700498531,-1.01098895072937,0.1163841,0.1163841,1674372915266611200,0,9.92452754219054,0.025099665919862,9.92452754219054,9.95545750039597,1237663277926055956,356.05669566705,0.509798274501401,0.185560978210618,0.0938099245093748,0.098863,0.029139,0,20.77007,19.38834,19.06668,18.56805,18.81124,0.1533991,0.01596477,0.01636207,0.01786799,0.1040017,0.1138368,0.08870089,0.06136287,0.04559918,0.03391742,1237663277926055956,356.05666,0.509782,0.1163841,6.672225E-06,88.71603,26.37522,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.14113180718604135
356.52801,1.040574,0,-1.05447800820845,6.13574314117432,6.13574314117447,-1.05447793006897,0.05217662,0.05217662,1675428996201867264,0,9.58625095829265,0.0090088229539795,9.58625095829265,9.58625095829265,1237663278463123623,356.528037781296,1.04055993429615,0.0107000024647105,0.00768747229741091,0.042341,0.012422,1,19.08658,18.27053,17.86468,17.57842,17.53196,0.03701294,0.007499347,0.007448094,0.009074621,0.02539355,0.1260983,0.09825493,0.0679723,0.0505107,0.03757069,1237663278463123623,356.52801,1.040574,0.05217662,6.307178E-06,0,26.01024,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.11208609655734085
356.55133,1.046832,0,-1.56187492045814,8.30928421020508,7.84857386087906,-1.41840445995331,0.09306116,0.09306116,1731724540830050304,0,10.2009613777239,0.0597927349029321,10.0984489998257,10.2110688073382,1237663278463123805,356.551373358243,1.04681539479119,0.0570002747658232,0.0321657014669529,0.173105,0.033921,1,21.28903,19.76037,18.94991,18.46232,18.12078,0.1806372,0.02637297,0.0199527,0.02168848,0.0624572,0.1253682,0.09768606,0.06757876,0.05021826,0.03735316,1237663278463123805,356.55133,1.046832,0.09306116,1.355955E-05,109.9237,42.8768,STARFORMING,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.1671207755244402
356.68869,1.1016181,0,-1.48805947388077,6.78223466873169,7.09214294141714,-1.42984199523926,0.185645,0.185645,1731724815707957248,0,11.067682366456,0.0458722538584036,11.0276238935294,11.1151714804045,1237656909037961392,356.688687831105,1.10161638722153,0.0118208404125444,0.00844313621358144,0.198706,0.034923,0,20.75218,19.41689,18.36563,17.99375,17.73832,0.1229576,0.01593656,0.01045851,0.01064195,0.02870063,0.1180162,0.09195743,0.06361572,0.0472733,0.03516265,1237656909037961392,356.68869,1.1016181,0.185645,2.50239E-05,143.608,14.52895,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.009947977661904256
356.95104,-0.20738199,0,-1.04438031946938,5.26003503799438,5.76420912054229,-0.967901110649109,0.1981484,0.1981484,1731710796934703104,0,10.3856415248692,0.0552255338841352,10.3881472285121,10.4865287210705,1237657190903906541,356.951034458148,-0.207451352019845,0.0574367034565769,0.0559134877945688,0.144424,0.035526,1,21.40512,19.91081,19.3625,18.8572,18.89211,0.1857464,0.02735268,0.02668543,0.02717669,0.0968035,0.1475368,0.1149597,0.07952857,0.05909825,0.04395824,1237657190903906541,356.95104,-0.20738199,0.1981484,1.44782E-05,55.3908,34.3076,STARBURST,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.2504989973408086
356.58596,-0.49844101,0,-11.7129072746574,7.72116708755493,8.64216619702217,-2.68415784835815,0.2628435,0.2628435,1731717943760283648,0,10.8439193363665,0.0958435287490696,10.8326929360753,11.0072999620481,1237657190366839249,356.585943381836,-0.49849968836908,0.0728498279728096,0.0546826346302299,0.331853,0.045146,1,23.45697,21.89148,20.26465,19.63178,19.2738,0.6044258,0.1492678,0.06019127,0.05180382,0.1313017,0.2153644,0.1678105,0.1160905,0.08626769,0.06416731,1237657190366839249,356.58596,-0.49844101,0.2628435,0.0001578115,351.9428,86.64486,null,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.21954963763910018
356.59018,0.959544,0,-1.13373507678416,7.03789520263672,6.48696728639807,-1.14309394359589,0.1319377,0.1319377,1731724265952143360,0,10.2789369696304,0.0475508481055275,10.1672858356755,10.2723807011746,1237663278463123694,356.590211791726,0.959538663645556,0.0111642226854248,0.0142820601421169,0.142742,0.029586,1,20.77615,19.58612,19.05253,18.58846,18.41751,0.08351964,0.01522275,0.01318819,0.01452465,0.03990293,0.1271606,0.09908266,0.06854492,0.05093623,0.0378872,1237663278463123694,356.59018,0.959544,0.1319377,6.257538E-06,84.47633,51.33323,STARBURST,SDSS,sdss,lowz_lrg,GALAXY,null,null,null,null,null,null,0.11603549327852279
354.51916,0.736973,0,-6.64487357246994,5.57917785644531,6.37869462050545,-1.85169088840485,0.460418,0.460418,1673255262183516160,0,11.7430337433991,0.0894911852067028,11.5641831853231,11.73015951757,1237657191976534694,354.519120623066,0.736965483408377,0.0292408268735702,0.0273171437665436,0.446438,0.027306,1,22.38514,21.68225,20.02387,19.29319,18.74127,0.6663989,0.09924877,0.03606311,0.03138768,0.05711034,0.1426692,0.1111668,0.07690471,0.05714844,0.04250794,1237657191976534694,354.51916,0.736973,0.460418,0.0001928167,244.367,63.84695,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.14430502747725846
355.6159,-0.410906,0,-1.19988607113592,6.58355951309204,7.27902104113429,-1.09648907184601,0.03662062,0.03662062,1674254168010811392,0,9.1758740645365,0.041499136303061,9.17130631021243,9.24195273500599,1237663783658586453,355.615884931583,-0.410890883052611,0.0664871954139441,0.105452616362123,0.094364,0.034064,0,19.69021,18.80288,18.34507,18.05237,17.75932,0.09095795,0.02022582,0.02037468,0.02276387,0.06040311,0.1465635,0.1142013,0.07900393,0.05870839,0.04366826,1237663783658586453,355.6159,-0.410906,0.03662062,1.18465E-05,23.3303,55.75556,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07683850763931645
354.89059,-0.277964,0,-13.6259224446143,6.63644742965698,7.60912502139353,-5.49804401397705,0.4093815,0.4093815,1674275608487553024,0,11.6517137933551,0.0638533639250439,11.6687985478323,11.7876491552011,1237663783658259239,354.890591532967,-0.277982743336779,0.0194491770483441,0.0177855241181962,0.417693,0.021169,1,22.9691,21.17088,19.56545,18.94293,18.55861,0.7694224,0.07806162,0.02466457,0.01908622,0.04401257,0.1516455,0.1181612,0.08174334,0.06074407,0.04518243,1237663783658259239,354.89059,-0.277964,0.4093815,0.0001063446,230.889,28.46498,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.06770130999796989
354.85419,-0.245947,0,-2.05688430907617,4.9503378868103,5.70402571639628,-1.67877888679504,0.4444533,0.4444533,1674278082388715520,0,11.760868083959,0.0771952911038776,11.6496966637208,11.8057669601754,1237663783658259106,354.854215172761,-0.245941338646784,0.0359129904444775,0.0190040286911735,0.380182,0.031751,1,22.86927,21.23862,19.71195,18.98792,18.53724,0.6101846,0.07430246,0.02629878,0.01955053,0.04770582,0.1555989,0.1212416,0.0838744,0.06232767,0.04636033,1237663783658259106,354.85419,-0.245947,0.4444533,0.0001449441,344.9153,45.70496,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09288468389050135
355.46803,0.195263,0,-1.07817009796754,5.69453907012939,6.16343158384497,-1.01098895072937,0.09336226,0.09336226,1674346526987544576,0,10.188182814628,0.0284454544805741,10.1851800164258,10.2294911550427,1237663784195391814,355.468046696504,0.195265451889305,0.0925994927753302,0.0624182512725195,0.097032,0.021501,1,19.28065,18.32916,17.90616,17.51946,17.2837,0.06400044,0.01201517,0.01579757,0.01599746,0.04514694,0.1059126,0.08252636,0.05709136,0.042425,0.03155641,1237663784195391814,355.46803,0.195263,0.09336226,7.209256E-06,37.65841,18.01167,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.06075172196021898
357.18405,-0.067064,0,-15.9640209938259,6.63644742965698,7.48253846655842,-5.49804401397705,0.4147459,0.4147459,1675391612806522880,0,11.5229134279198,0.0660836518282829,11.5292674595558,11.6451903186765,1237657190903972395,357.184058024012,-0.0670657733717989,0.0217463715612035,0.0186930477590575,0.411924,0.02885,1,25.77494,21.29792,19.91595,19.24413,18.91119,0.4716478,0.09644385,0.03233548,0.02477783,0.06171354,0.1169705,0.09114261,0.06305204,0.04685442,0.03485108,1237657190903972395,357.18405,-0.067064,0.4147459,0.0001388964,54.10507,32.88327,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.029583486630443002
